Drone,SerialNumber,DataType,ReferenceSNRLevel,CenterFrequency,SampleRate,IFBandwidth,ScaleFactor,center_frequency_hz,center_frequency_mhz,sample_rate_hz,if_bandwidth_hz,reference_snr_db,scale_factor_numeric,source_xml_path,raw_iq_path
SIYI MK15,00038,Complex Float,46,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,46.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack1_0-1s.iq
SIYI MK15,00038,Complex Float,46,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,46.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack1_1-2s.iq
SIYI MK15,00038,Complex Float,46,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,46.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack1_2-3s.iq
SIYI MK15,00038,Complex Float,46,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,46.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack1_3-4s.iq
SIYI MK15,00039,Complex Float,46,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,46.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack2.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack2_0-1s.iq
SIYI MK15,00039,Complex Float,46,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,46.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack2.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack2_1-2s.iq
SIYI MK15,00039,Complex Float,46,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,46.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack2.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack2_2-3s.iq
SIYI MK15,00039,Complex Float,46,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,46.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack2.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK15.rar!SIYI MK15/pack2_3-4s.iq
SIYI MK32,00040,Complex Float,50,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,50.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK32.rar!SIYI MK32/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK32.rar!SIYI MK32/pack1_0-1s.iq
SIYI MK32,00040,Complex Float,50,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,50.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK32.rar!SIYI MK32/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK32.rar!SIYI MK32/pack1_1-2s.iq
SIYI MK32,00040,Complex Float,50,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,50.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK32.rar!SIYI MK32/pack2.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK32.rar!SIYI MK32/pack2_0-1s.iq
SIYI MK32,00040,Complex Float,50,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,50.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK32.rar!SIYI MK32/pack2.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK32.rar!SIYI MK32/pack2_1-2s.iq
SIYI MK32,00041,Complex Float,50,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,50.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK32.rar!SIYI MK32/pack3.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK32.rar!SIYI MK32/pack3_0-1s.iq
SIYI MK32,00041,Complex Float,50,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,50.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK32.rar!SIYI MK32/pack3.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SIYI MK32.rar!SIYI MK32/pack3_1-2s.iq
SKYDROID H12,00042,Complex Float,31,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,31.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1_0-1s.iq
SKYDROID H12,00042,Complex Float,31,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,31.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1_1-2s.iq
SKYDROID H12,00042,Complex Float,31,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,31.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1_2-3s.iq
SKYDROID H12,00042,Complex Float,31,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,31.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1_3-4s.iq
SKYDROID H12,00042,Complex Float,31,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,31.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1_4-5s.iq
SKYDROID H12,00042,Complex Float,31,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,31.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1_5-6s.iq
SKYDROID H12,00042,Complex Float,31,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,31.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1_6-7s.iq
SKYDROID H12,00042,Complex Float,31,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,31.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID H12.rar!SKYDROID H12/pack1_7-8s.iq
SKYDROID T10,00043,Complex Float,23,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,23.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1_0-1s.iq
SKYDROID T10,00043,Complex Float,23,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,23.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1_1-2s.iq
SKYDROID T10,00043,Complex Float,23,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,23.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1_2-3s.iq
SKYDROID T10,00043,Complex Float,23,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,23.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1_3-4s.iq
SKYDROID T10,00043,Complex Float,23,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,23.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1_4-5s.iq
SKYDROID T10,00043,Complex Float,23,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,23.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1_5-6s.iq
SKYDROID T10,00043,Complex Float,23,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,23.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1_6-7s.iq
SKYDROID T10,00043,Complex Float,23,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,23.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1_7-8s.iq
SKYDROID T10,00043,Complex Float,23,2470000000.000,100000000,100000000,60,2470000000.0,2470.0,100000000.0,100000000.0,23.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/SKYDROID T10.rar!SKYDROID T10/pack1_8-9s.iq
WFLY ET10,00044,Complex Float,26,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,26.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1_0-1s.iq
WFLY ET10,00044,Complex Float,26,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,26.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1_1-2s.iq
WFLY ET10,00044,Complex Float,26,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,26.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1_2-3s.iq
WFLY ET10,00044,Complex Float,26,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,26.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1_3-4s.iq
WFLY ET10,00044,Complex Float,26,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,26.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1_4-5s.iq
WFLY ET10,00044,Complex Float,26,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,26.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1_5-6s.iq
WFLY ET10,00044,Complex Float,26,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,26.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1_6-7s.iq
WFLY ET10,00044,Complex Float,26,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,26.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1_7-8s.iq
WFLY ET10,00044,Complex Float,26,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,26.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET10.rar!WFLY ET10/pack1_8-9s.iq
WFLY ET16S,00043,Complex Float,29,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,29.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1_0-1s.iq
WFLY ET16S,00043,Complex Float,29,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,29.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1_1-2s.iq
WFLY ET16S,00043,Complex Float,29,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,29.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1_2-3s.iq
WFLY ET16S,00043,Complex Float,29,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,29.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1_3-4s.iq
WFLY ET16S,00043,Complex Float,29,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,29.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1_4-5s.iq
WFLY ET16S,00043,Complex Float,29,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,29.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1_5-6s.iq
WFLY ET16S,00043,Complex Float,29,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,29.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1_6-7s.iq
WFLY ET16S,00043,Complex Float,29,2440000000.000,100000000,100000000,60,2440000000.0,2440.0,100000000.0,100000000.0,29.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY ET16S.rar!WFLY ET16S/pack1_7-8s.iq
WFLY WFT09SII,00044,Complex Float,35,2410000000.000,100000000,100000000,60,2410000000.0,2410.0,100000000.0,100000000.0,35.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1_0-1s.iq
WFLY WFT09SII,00044,Complex Float,35,2410000000.000,100000000,100000000,60,2410000000.0,2410.0,100000000.0,100000000.0,35.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1_1-2s.iq
WFLY WFT09SII,00044,Complex Float,35,2410000000.000,100000000,100000000,60,2410000000.0,2410.0,100000000.0,100000000.0,35.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1_2-3s.iq
WFLY WFT09SII,00044,Complex Float,35,2410000000.000,100000000,100000000,60,2410000000.0,2410.0,100000000.0,100000000.0,35.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1_3-4s.iq
WFLY WFT09SII,00044,Complex Float,35,2410000000.000,100000000,100000000,60,2410000000.0,2410.0,100000000.0,100000000.0,35.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1_4-5s.iq
WFLY WFT09SII,00044,Complex Float,35,2410000000.000,100000000,100000000,60,2410000000.0,2410.0,100000000.0,100000000.0,35.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1_5-6s.iq
WFLY WFT09SII,00044,Complex Float,35,2410000000.000,100000000,100000000,60,2410000000.0,2410.0,100000000.0,100000000.0,35.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1_6-7s.iq
WFLY WFT09SII,00044,Complex Float,35,2410000000.000,100000000,100000000,60,2410000000.0,2410.0,100000000.0,100000000.0,35.0,60.0,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/WFLY WFT09SII.rar!WFLY WFT09SII/pack1_7-8s.iq
YUNZHUO H12,00045,Complex Float,29,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,29.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H12.rar!YUNZHUO H12/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H12.rar!YUNZHUO H12/pack1_0-1s.iq
YUNZHUO H12,00045,Complex Float,29,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,29.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H12.rar!YUNZHUO H12/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H12.rar!YUNZHUO H12/pack1_1-2s.iq
YUNZHUO H12,00046,Complex Float,29,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,29.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H12.rar!YUNZHUO H12/pack2.xml,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H12.rar!YUNZHUO H12/pack2_0-1s.iq
YUNZHUO H12,00046,Complex Float,29,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,29.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H12.rar!YUNZHUO H12/pack2.xml,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H12.rar!YUNZHUO H12/pack2_1-2s.iq
YUNZHUO H16,00047,Complex Float,22,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,22.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H16.rar!YUNZHUO H16/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H16.rar!YUNZHUO H16/pack1_0-1s.iq
YUNZHUO H16,00047,Complex Float,22,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,22.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H16.rar!YUNZHUO H16/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H16.rar!YUNZHUO H16/pack1_1-2s.iq
YUNZHUO H16,00048,Complex Float,22,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,22.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H16.rar!YUNZHUO H16/pack2.xml,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H16.rar!YUNZHUO H16/pack2_0-1s.iq
YUNZHUO H16,00048,Complex Float,22,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,22.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H16.rar!YUNZHUO H16/pack2.xml,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H16.rar!YUNZHUO H16/pack2_1-2s.iq
YUNZHUO H30,00049,Complex Float,14,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,14.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H30.rar!YUNZHUO H30/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H30.rar!YUNZHUO H30/pack1_0-1s.iq
YUNZHUO H30,00049,Complex Float,14,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,14.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H30.rar!YUNZHUO H30/pack1.xml,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H30.rar!YUNZHUO H30/pack1_1-2s.iq
YUNZHUO H30,00050,Complex Float,14,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,14.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H30.rar!YUNZHUO H30/pack2.xml,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H30.rar!YUNZHUO H30/pack2_0-1s.iq
YUNZHUO H30,00050,Complex Float,14,2440000000.000,100000000,100000000,80,2440000000.0,2440.0,100000000.0,100000000.0,14.0,80.0,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H30.rar!YUNZHUO H30/pack2.xml,/scratch/rameyjm7/datasets/RFUAV/archives/YUNZHUO H30.rar!YUNZHUO H30/pack2_1-2s.iq
